unit_id,cycle,op_setting_1,op_setting_2,op_setting_3,sensor_2,sensor_3,sensor_4,sensor_7,sensor_9,sensor_12,sensor_14,sensor_17,RUL,sensor_2_rollmean_5,sensor_3_rollmean_5,sensor_4_rollmean_5,sensor_7_rollmean_5,sensor_9_rollmean_5,sensor_12_rollmean_5,sensor_14_rollmean_5,sensor_17_rollmean_5,sensor_2_delta,sensor_3_delta,sensor_4_delta,sensor_7_delta,sensor_9_delta,sensor_12_delta,sensor_14_delta,sensor_17_delta
1,82,-0.0012,0.0001,100.0,642.04,1589.07,1399.17,554.18,9048.22,521.95,8134.04,393,110,642.164,1585.814,1400.5639999999999,553.842,9045.486,521.852,8133.375999999999,392.6,-0.6900000000000546,4.25,-2.869999999999891,0.2999999999999545,2.9099999999998545,0.2900000000000773,5.170000000000073,1.0
1,83,0.0004,0.0005,100.0,642.66,1588.05,1406.38,553.49,9049.08,521.93,8131.32,391,109,642.298,1587.2720000000002,1401.02,553.846,9046.828,521.7819999999999,8132.858,392.4,0.6200000000000045,-1.0199999999999818,7.210000000000036,-0.6899999999999409,0.8600000000005821,-0.020000000000095497,-2.7200000000002547,-2.0
1,84,0.0005,0.0002,100.0,642.64,1585.52,1406.6,553.91,9050.47,521.54,8131.54,392,108,642.4019999999999,1587.884,1401.5539999999999,553.874,9047.349999999999,521.72,8132.086,392.0,-0.01999999999998181,-2.5299999999999727,0.2199999999997999,0.4199999999999591,1.389999999999418,-0.38999999999998636,0.22000000000025466,1.0
1,85,0.0025,0.0003,100.0,642.28,1590.12,1405.96,554.4,9056.08,522.3,8135.31,392,107,642.47,1587.516,1404.03,553.972,9049.831999999999,521.876,8132.216,392.0,-0.36000000000001364,4.599999999999909,-0.6399999999998727,0.4900000000000091,5.610000000000582,0.7599999999999909,3.7700000000004366,0.0
1,86,-0.0012,0.0004,100.0,641.84,1588.8,1403.56,553.69,9047.26,521.82,8130.06,394,106,642.292,1588.3120000000001,1404.334,553.934,9050.222,521.908,8132.454,392.4,-0.4399999999999409,-1.3199999999999363,-2.400000000000091,-0.7099999999999227,-8.819999999999709,-0.4799999999999045,-5.25,2.0
1,87,0.0,-0.0004,100.0,642.33,1586.69,1413.1,554.1,9050.52,521.43,8130.41,391,105,642.35,1587.8359999999998,1407.12,553.9179999999999,9050.681999999999,521.804,8131.728,392.0,0.4900000000000091,-2.1099999999999,9.539999999999964,0.40999999999996817,3.2600000000002183,-0.39000000000010004,0.3499999999994543,-3.0
1,88,0.0029,0.0003,100.0,641.96,1581.29,1406.09,554.48,9046.73,522.2,8131.47,392,104,642.21,1586.484,1407.062,554.116,9050.212000000001,521.858,8131.758,392.2,-0.37000000000000455,-5.400000000000091,-7.009999999999991,0.37999999999999545,-3.790000000000873,0.7700000000000955,1.0600000000004002,1.0
1,89,0.0008,-0.0001,100.0,642.24,1584.73,1402.22,553.91,9055.24,521.55,8135.15,392,103,642.13,1586.326,1406.1860000000001,554.116,9051.166000000001,521.86,8132.4800000000005,392.2,0.2799999999999727,3.4400000000000546,-3.869999999999891,-0.57000000000005,8.510000000000218,-0.650000000000091,3.6799999999993815,0.0
1,90,0.0017,-0.0001,100.0,642.67,1584.38,1412.93,552.88,9051.27,521.49,8129.72,391,102,642.208,1585.178,1407.58,553.812,9050.204000000002,521.698,8131.361999999999,392.0,0.42999999999995,-0.34999999999990905,10.710000000000036,-1.0299999999999727,-3.969999999999345,-0.05999999999994543,-5.4299999999993815,-1.0
1,91,0.0025,-0.0004,100.0,641.98,1584.84,1404.76,553.54,9050.72,521.55,8134.4,394,101,642.236,1584.386,1407.82,553.7819999999999,9050.895999999999,521.644,8132.2300000000005,392.0,-0.6899999999999409,0.459999999999809,-8.170000000000073,0.6599999999999682,-0.5500000000010914,0.05999999999994543,4.6799999999993815,3.0
1,92,0.001,-0.0002,100.0,642.89,1590.03,1400.77,553.81,9048.36,521.91,8131.39,392,100,642.348,1585.054,1405.354,553.7239999999999,9050.464,521.74,8132.4259999999995,392.2,0.9099999999999682,5.190000000000055,-3.990000000000009,0.2699999999999818,-2.359999999998763,0.36000000000001364,-3.009999999999309,-2.0
1,93,0.0032,0.0002,100.0,642.85,1593.74,1408.48,554.07,9047.87,521.43,8133.15,392,99,642.5260000000001,1587.544,1405.8319999999999,553.642,9050.692,521.586,8132.762,392.2,-0.03999999999996362,3.7100000000000364,7.710000000000036,0.2600000000001046,-0.4899999999997817,-0.4800000000000182,1.7599999999993088,0.0
1,94,-0.0021,0.0002,100.0,642.45,1583.27,1404.94,553.86,9045.83,521.61,8132.4,393,98,642.568,1587.252,1406.376,553.6320000000001,9048.810000000001,521.598,8132.2119999999995,392.4,-0.39999999999997726,-10.470000000000027,-3.5399999999999636,-0.21000000000003638,-2.040000000000873,0.18000000000006366,-0.75,1.0
1,95,0.0019,0.0003,100.0,642.86,1577.6,1410.1,553.91,9048.85,521.92,8131.63,394,97,642.606,1585.896,1405.81,553.838,9048.326,521.684,8132.594,393.0,0.40999999999996817,-5.670000000000073,5.1599999999998545,0.049999999999954525,3.0200000000004366,0.30999999999994543,-0.7699999999995271,1.0
1,96,-0.0034,0.0001,100.0,642.19,1584.07,1395.16,553.34,9048.71,521.66,8130.69,392,96,642.648,1585.7419999999997,1403.89,553.798,9047.924,521.7059999999999,8131.852000000001,392.6,-0.6699999999999591,6.470000000000027,-14.939999999999827,-0.5699999999999363,-0.1400000000012369,-0.2599999999999909,-0.9400000000005093,-2.0
1,97,0.0035,-0.0003,100.0,642.07,1595.77,1407.81,553.4,9046.1,521.67,8128.74,392,95,642.484,1586.8899999999999,1405.298,553.716,9047.472,521.658,8131.322,392.6,-0.12000000000000455,11.700000000000045,12.649999999999864,0.05999999999994543,-2.609999999998763,0.009999999999990905,-1.949999999999818,0.0
1,98,0.0006,0.0004,100.0,642.0,1591.11,1404.56,552.75,9045.49,522.31,8127.89,391,94,642.314,1586.364,1404.514,553.452,9046.996,521.8340000000001,8130.2699999999995,392.4,-0.07000000000005002,-4.660000000000082,-3.25,-0.6499999999999773,-0.6100000000005821,0.6399999999999864,-0.8499999999994543,-1.0
1,99,-0.0005,-0.0,100.0,642.46,1592.73,1406.13,553.76,9045.14,521.42,8131.77,393,93,642.316,1588.2559999999999,1404.752,553.432,9046.857999999998,521.7959999999999,8130.144,392.4,0.4600000000000364,1.6200000000001182,1.5700000000001637,1.009999999999991,-0.3500000000003638,-0.8899999999999864,3.880000000000109,2.0
1,100,-0.0021,-0.0003,100.0,642.22,1589.63,1411.35,554.22,9045.72,521.55,8132.49,392,92,642.188,1590.6619999999998,1405.002,553.494,9046.232,521.722,8130.316000000001,392.0,-0.2400000000000091,-3.099999999999909,5.2199999999998,0.4600000000000364,0.5799999999999272,0.12999999999999545,0.7199999999993452,-1.0
1,101,0.0012,0.0003,100.0,642.75,1584.18,1403.41,553.37,9052.3,521.89,8125.97,391,91,642.3,1590.684,1406.652,553.5,9046.95,521.7679999999999,8129.372,391.8,0.5299999999999727,-5.4500000000000455,-7.939999999999827,-0.8500000000000227,6.579999999999927,0.34000000000003183,-6.519999999999527,-1.0
1,102,0.0017,0.0005,100.0,642.85,1589.11,1403.42,553.42,9051.36,521.38,8130.4,393,90,642.456,1589.352,1405.774,553.5040000000001,9048.002,521.7099999999999,8129.704,392.0,0.10000000000002274,4.929999999999836,0.009999999999990905,0.049999999999954525,-0.9399999999986903,-0.5099999999999909,4.4299999999993815,2.0
1,103,-0.0013,0.0001,100.0,642.21,1581.27,1403.21,553.64,9053.28,521.41,8124.4,392,89,642.4979999999999,1587.384,1405.504,553.682,9049.560000000001,521.53,8129.005999999999,392.2,-0.6399999999999864,-7.839999999999918,-0.21000000000003638,0.22000000000002728,1.9200000000000728,0.029999999999972715,-6.0,-1.0
1,104,-0.0001,0.0001,100.0,642.29,1590.63,1406.25,553.66,9044.73,522.38,8131.89,392,88,642.4639999999999,1586.9640000000002,1405.5279999999998,553.662,9049.478,521.722,8129.030000000001,392.0,0.07999999999992724,9.360000000000127,3.0399999999999636,0.01999999999998181,-8.550000000001091,0.9700000000000273,7.490000000000691,0.0
1,105,0.0024,0.0004,100.0,642.01,1588.28,1403.22,553.11,9048.36,521.81,8134.01,393,87,642.422,1586.694,1403.902,553.44,9050.006,521.774,8129.334,392.2,-0.2799999999999727,-2.3500000000001364,-3.0299999999999727,-0.5499999999999545,3.6300000000010186,-0.57000000000005,2.119999999999891,1.0
1,106,0.0,0.0001,100.0,642.68,1589.05,1404.45,553.6,9049.82,521.51,8126.38,392,86,642.408,1587.6680000000001,1404.1100000000001,553.486,9049.51,521.698,8129.416,392.4,0.6699999999999591,0.7699999999999818,1.2300000000000182,0.4900000000000091,1.4599999999991269,-0.2999999999999545,-7.630000000000109,-1.0
1,107,-0.0012,-0.0001,100.0,642.53,1595.13,1407.73,553.74,9048.68,521.75,8132.4,396,85,642.344,1588.8719999999998,1404.9720000000002,553.55,9048.973999999998,521.7719999999999,8129.816000000001,393.0,-0.14999999999997726,6.080000000000155,3.2799999999999727,0.13999999999998636,-1.139999999999418,0.2400000000000091,6.019999999999527,4.0
1,108,0.0008,0.0001,100.0,643.49,1585.91,1399.47,554.43,9047.03,521.52,8131.52,393,84,642.6,1589.8,1404.2240000000002,553.708,9047.724,521.7940000000001,8131.240000000001,393.2,0.9600000000000364,-9.220000000000027,-8.259999999999991,0.6899999999999409,-1.6499999999996362,-0.2300000000000182,-0.8799999999991996,-3.0
1,109,-0.0011,-0.0003,100.0,642.49,1586.45,1409.1,553.59,9051.13,521.62,8130.97,394,83,642.64,1588.964,1404.794,553.6940000000001,9049.003999999999,521.642,8131.056,393.6,-1.0,0.5399999999999636,9.629999999999882,-0.8399999999999181,4.099999999998545,0.10000000000002274,-0.5500000000001819,1.0
1,110,-0.0,0.0004,100.0,642.55,1590.01,1401.27,554.08,9051.4,522.01,8127.16,393,82,642.7479999999999,1589.31,1404.404,553.888,9049.612000000001,521.682,8129.686,393.6,0.05999999999994543,3.5599999999999454,-7.829999999999927,0.4900000000000091,0.27000000000043656,0.38999999999998636,-3.8100000000004,-1.0
1,111,0.0008,0.0004,100.0,642.67,1584.38,1408.11,553.49,9051.64,521.53,8132.4,392,81,642.746,1588.376,1405.136,553.866,9049.976,521.6859999999999,8130.889999999999,393.6,0.12000000000000455,-5.629999999999882,6.839999999999918,-0.5900000000000318,0.23999999999978172,-0.4800000000000182,5.239999999999782,-1.0
1,112,0.0005,0.0003,100.0,642.66,1586.46,1401.84,553.19,9051.28,521.9,8131.52,394,80,642.7719999999999,1586.642,1403.9579999999999,553.7560000000001,9050.496,521.716,8130.714,393.2,-0.009999999999990905,2.0799999999999272,-6.269999999999982,-0.2999999999999545,-0.3599999999987631,0.37000000000000455,-0.8799999999991996,2.0
1,113,0.0007,0.0001,100.0,642.68,1590.85,1406.59,552.91,9053.15,521.75,8129.32,393,79,642.6099999999999,1587.63,1405.382,553.452,9051.72,521.762,8130.274,393.2,0.01999999999998181,4.389999999999873,4.75,-0.2800000000000864,1.8699999999989814,-0.14999999999997726,-2.2000000000007276,-1.0
1,114,0.0003,0.0004,100.0,642.31,1588.42,1402.97,554.29,9046.58,521.68,8132.36,394,78,642.5739999999998,1588.0240000000001,1404.156,553.592,9050.810000000001,521.774,8130.552000000001,393.2,-0.37000000000000455,-2.4299999999998363,-3.619999999999891,1.3799999999999955,-6.569999999999709,-0.07000000000005002,3.0399999999999636,1.0
1,115,-0.0017,0.0005,100.0,642.66,1594.84,1406.6,554.13,9050.37,521.36,8127.6,393,77,642.5959999999999,1588.9900000000002,1405.2220000000002,553.602,9050.604,521.644,8130.639999999999,393.2,0.35000000000002274,6.419999999999845,3.6299999999998818,-0.15999999999996817,3.790000000000873,-0.31999999999993634,-4.759999999999309,-1.0
1,116,-0.002,-0.0003,100.0,642.64,1580.31,1401.99,554.4,9049.71,521.6,8134.46,394,76,642.5899999999999,1588.176,1403.998,553.784,9050.217999999999,521.658,8131.051999999999,393.6,-0.01999999999998181,-14.529999999999973,-4.6099999999999,0.2699999999999818,-0.6600000000016735,0.2400000000000091,6.859999999999673,1.0
1,117,0.0005,0.0004,100.0,642.38,1589.77,1409.35,554.59,9049.61,521.22,8126.12,391,75,642.534,1588.8380000000002,1405.4999999999998,554.0640000000001,9049.884,521.522,8129.972,393.0,-0.2599999999999909,9.460000000000036,7.3599999999999,0.19000000000005457,-0.09999999999854481,-0.37999999999999545,-8.340000000000146,-3.0
1,118,-0.0006,-0.0004,100.0,642.34,1585.67,1409.34,554.25,9051.12,521.31,8135.21,393,74,642.466,1587.8020000000001,1406.05,554.332,9049.478,521.434,8131.15,393.0,-0.03999999999996362,-4.099999999999909,-0.009999999999990905,-0.34000000000003183,1.5100000000002183,0.08999999999991815,9.090000000000146,2.0
1,119,0.0013,0.0005,100.0,642.67,1596.8,1404.46,553.77,9045.89,521.46,8123.85,394,73,642.538,1589.4779999999998,1406.348,554.228,9049.34,521.39,8129.448000000001,393.0,0.32999999999992724,11.129999999999882,-4.879999999999882,-0.4800000000000182,-5.230000000001382,0.15000000000009095,-11.359999999999673,1.0
1,120,-0.0024,0.0005,100.0,642.81,1593.78,1407.68,553.66,9048.72,521.34,8125.57,393,72,642.568,1589.266,1406.5639999999999,554.134,9049.01,521.3860000000001,8129.0419999999995,393.0,0.13999999999998636,-3.019999999999982,3.2200000000000273,-0.11000000000001364,2.8299999999999272,-0.12000000000000455,1.7199999999993452,-1.0
1,121,-0.0033,0.0004,100.0,642.63,1593.56,1411.9,553.7,9040.97,521.3,8133.94,394,71,642.566,1591.916,1408.5459999999998,553.994,9047.261999999999,521.326,8128.938,393.0,-0.17999999999994998,-0.22000000000002728,4.220000000000027,0.04000000000007731,-7.75,-0.04000000000007731,8.36999999999989,1.0
1,122,0.0026,-0.0001,100.0,643.3,1593.68,1413.97,553.43,9042.39,520.92,8131.81,393,70,642.7499999999999,1592.6979999999999,1409.47,553.762,9045.818,521.266,8130.076000000001,393.4,0.6699999999999591,0.12000000000011823,2.0699999999999363,-0.2700000000000955,1.4200000000000728,-0.37999999999999545,-2.1299999999991996,-1.0
1,123,0.0016,-0.0002,100.0,643.39,1586.66,1403.04,552.64,9049.44,521.6,8129.72,392,69,642.96,1592.896,1408.21,553.4399999999999,9045.482,521.324,8128.978,393.2,0.09000000000003183,-7.019999999999982,-10.930000000000064,-0.7899999999999636,7.050000000001091,0.6800000000000637,-2.0900000000001455,-1.0
1,124,0.0025,0.0002,100.0,642.48,1587.14,1402.28,552.26,9053.03,521.4,8133.82,393,68,642.9219999999999,1590.9640000000002,1407.774,553.1379999999999,9046.91,521.312,8130.972,393.0,-0.9099999999999682,0.4800000000000182,-0.7599999999999909,-0.37999999999999545,3.5900000000001455,-0.20000000000004547,4.099999999999454,1.0
1,125,-0.0004,0.0005,100.0,642.96,1585.47,1406.42,552.44,9046.16,521.57,8126.33,394,67,642.952,1589.3020000000001,1407.522,552.894,9046.398,521.358,8131.124000000001,393.2,0.4800000000000182,-1.6700000000000728,4.1400000000001,0.18000000000006366,-6.8700000000008,0.17000000000007276,-7.489999999999782,1.0
1,126,0.0016,0.0001,100.0,642.49,1582.64,1418.5,553.72,9049.11,521.35,8130.94,392,66,642.924,1587.118,1408.842,552.898,9048.026000000002,521.3679999999999,8130.524,392.8,-0.4700000000000273,-2.8299999999999272,12.079999999999927,1.2799999999999727,2.9500000000007276,-0.22000000000002728,4.609999999999673,-2.0
1,127,-0.001,0.0002,100.0,642.99,1586.9,1399.49,553.81,9047.9,521.34,8133.0,393,65,642.8620000000001,1585.7620000000002,1405.946,552.9739999999999,9049.128,521.452,8130.762,392.8,0.5,4.259999999999991,-19.00999999999999,0.08999999999991815,-1.2100000000009459,-0.009999999999990905,2.0600000000004,1.0
1,128,-0.0006,0.0003,100.0,642.47,1593.87,1407.06,552.74,9056.59,521.96,8132.08,393,64,642.678,1587.2040000000002,1406.75,552.994,9050.558,521.524,8131.2339999999995,393.0,-0.5199999999999818,6.9699999999998,7.569999999999936,-1.0699999999999363,8.69000000000051,0.6200000000000045,-0.9200000000000728,0.0
1,129,-0.0033,0.0003,100.0,642.41,1591.33,1408.42,552.42,9046.08,522.02,8127.33,393,63,642.664,1588.042,1407.978,553.026,9049.168,521.648,8129.936,393.0,-0.06000000000005912,-2.5399999999999636,1.3600000000001273,-0.32000000000005,-10.510000000000218,0.05999999999994543,-4.75,0.0
1,130,-0.0007,0.0002,100.0,642.7,1585.9,1412.25,552.66,9042.97,521.49,8125.29,394,62,642.612,1588.128,1409.144,553.0699999999999,9048.53,521.632,8129.728,393.0,0.2900000000000773,-5.429999999999836,3.8299999999999272,0.2400000000000091,-3.110000000000582,-0.5299999999999727,-2.0399999999999636,1.0
1,131,0.0002,-0.0001,100.0,643.01,1585.78,1413.25,553.7,9045.1,521.45,8126.38,391,61,642.716,1588.756,1408.094,553.066,9047.728,521.652,8128.816000000001,392.8,0.30999999999994543,-0.12000000000011823,1.0,1.0400000000000773,2.1300000000010186,-0.03999999999996362,1.0900000000001455,-3.0
1,132,0.0032,-0.0001,100.0,643.19,1596.06,1405.76,553.16,9044.04,521.64,8128.92,393,60,642.7560000000001,1590.588,1409.348,552.9359999999999,9046.956,521.712,8128.0,392.8,0.18000000000006366,10.279999999999973,-7.490000000000009,-0.5400000000000773,-1.0599999999994907,0.18999999999994088,2.5399999999999636,2.0
1,133,0.0032,-0.0002,100.0,642.45,1592.64,1410.11,553.82,9050.95,521.23,8130.93,394,59,642.7520000000001,1590.342,1409.958,553.1519999999999,9045.828,521.566,8127.7699999999995,393.0,-0.7400000000000091,-3.4199999999998454,4.349999999999909,0.6600000000000819,6.9099999999998545,-0.40999999999996817,2.0100000000002183,1.0
1,134,-0.0014,0.0,100.0,642.85,1583.62,1402.67,553.2,9046.16,521.52,8131.3,393,58,642.84,1588.8,1408.808,553.308,9045.844000000001,521.466,8128.564,393.0,0.39999999999997726,-9.02000000000021,-7.439999999999827,-0.6200000000000045,-4.790000000000873,0.2899999999999636,0.36999999999989086,-1.0
1,135,-0.0017,0.0001,100.0,642.45,1585.55,1406.83,553.09,9050.65,520.99,8129.34,392,57,642.79,1588.73,1407.724,553.394,9047.380000000001,521.3660000000001,8129.374000000001,392.6,-0.39999999999997726,1.9300000000000637,4.1599999999998545,-0.11000000000001364,4.489999999999782,-0.5299999999999727,-1.9600000000000364,-1.0
1,136,0.003,-0.0001,100.0,642.84,1584.72,1404.39,554.18,9040.89,521.54,8130.43,393,56,642.7560000000001,1588.5179999999998,1405.952,553.49,9046.538,521.384,8130.183999999999,393.0,0.38999999999998636,-0.8299999999999272,-2.439999999999827,1.0899999999999181,-9.760000000000218,0.5499999999999545,1.0900000000001455,1.0
1,137,-0.0011,0.0,100.0,642.43,1594.69,1405.15,553.39,9040.55,521.63,8128.81,394,55,642.604,1588.2440000000001,1405.83,553.5360000000001,9045.84,521.382,8130.162000000001,393.2,-0.41000000000008185,9.970000000000027,0.7599999999999909,-0.7899999999999636,-0.3400000000001455,0.09000000000003183,-1.6199999999998909,1.0
1,138,-0.0011,0.0001,100.0,642.79,1589.82,1413.34,552.91,9049.64,521.57,8129.67,392,54,642.6719999999999,1587.6799999999998,1406.476,553.354,9045.578,521.45,8129.910000000001,392.8,0.36000000000001364,-4.870000000000118,8.189999999999827,-0.4800000000000182,9.090000000000146,-0.05999999999994543,0.8599999999996726,-2.0
1,139,-0.0014,0.0005,100.0,643.11,1592.28,1412.6,553.25,9044.81,521.03,8124.97,394,53,642.7239999999999,1589.4119999999998,1408.462,553.3639999999999,9045.307999999999,521.3520000000001,8128.644,393.0,0.32000000000005,2.4600000000000364,-0.7400000000000091,0.34000000000003183,-4.829999999999927,-0.5400000000000773,-4.699999999999818,2.0
1,140,-0.0006,-0.0001,100.0,643.05,1590.89,1408.36,552.15,9055.85,521.27,8130.27,393,52,642.844,1590.48,1408.768,553.176,9046.348,521.408,8128.83,393.2,-0.06000000000005912,-1.3899999999998727,-4.240000000000009,-1.1000000000000227,11.040000000000873,0.2400000000000091,5.300000000000182,-1.0
1,141,-0.0023,0.0005,100.0,642.39,1590.02,1415.25,553.45,9050.86,521.06,8120.93,394,51,642.754,1591.5400000000002,1410.94,553.03,9048.342,521.312,8126.93,393.4,-0.6599999999999682,-0.8700000000001182,6.8900000000001,1.3000000000000682,-4.989999999999782,-0.21000000000003638,-9.340000000000146,1.0
1,142,0.0026,0.0002,100.0,642.51,1595.29,1413.42,553.11,9046.61,520.44,8124.87,392,50,642.7700000000001,1591.6599999999999,1412.594,552.9739999999999,9049.554,521.0740000000001,8126.142000000002,393.0,0.12000000000000455,5.269999999999982,-1.8299999999999272,-0.34000000000003183,-4.25,-0.6199999999998909,3.9399999999996,-2.0
1,143,-0.0005,-0.0003,100.0,642.77,1593.1,1404.21,553.62,9050.63,520.98,8126.81,393,49,642.766,1592.316,1410.768,553.116,9049.752,520.956,8125.57,393.2,0.2599999999999909,-2.1900000000000546,-9.210000000000036,0.5099999999999909,4.019999999998618,0.5399999999999636,1.9400000000005093,1.0
1,144,0.0025,-0.0004,100.0,643.09,1591.89,1405.76,553.77,9049.33,521.11,8125.47,393,48,642.762,1592.238,1409.4,553.22,9050.655999999999,520.972,8125.67,393.0,0.32000000000005,-1.209999999999809,1.5499999999999545,0.14999999999997726,-1.2999999999992724,0.12999999999999545,-1.3400000000001455,0.0
1,145,-0.0004,-0.0001,100.0,642.95,1594.92,1409.63,553.03,9046.92,521.13,8130.91,395,47,642.742,1593.044,1409.654,553.396,9048.869999999999,520.944,8125.798,393.4,-0.13999999999998636,3.0299999999999727,3.8700000000001182,-0.7400000000000091,-2.4099999999998545,0.01999999999998181,5.4399999999996,2.0
